UF;Sexo;Cor;Anos de Estudo;Renda;Altura;nascimento
15;1;4;6;6000;1729089649;1969
15;0;4;1;2000;1531763982;1985
15;1;8;9;210;1637012573;1987
15;1;2;9;500;1750798555;1973
15;1;8;1;600;1682379638;1961
15;0;8;12;850;169081677;1991
15;1;8;9;1000;1698755099;1980
15;0;8;10;813;1732191876;1997
15;0;4;12;1500;1573666702;1978
15;0;2;12;1500;1674630483;2002
15;1;8;9;500;1720031336;1970
15;1;8;12;280;1723646333;1986
15;0;4;1;10000;1676595185;1985
15;0;8;3;500;166562191;1957
15;0;8;6;830;1777432416;1993
15;0;0;9;1034;1758651325;1999
15;0;8;12;788;1595059891;1988
15;0;8;12;0;1587808435;1989
15;1;8;11;1000;1688369694;1983
15;0;8;12;2000;1584661959;1971
15;1;8;11;850;1652278254;1972
15;1;8;6;200;183366571;1983
15;1;8;12;670;1712192839;1994
15;1;4;12;300;1595370618;1973
15;1;8;3;1100;168165288;1982
15;1;8;12;3500;1694015645;2001
15;0;2;16;1500;1836058173;1974
15;1;8;16;1900;1769408158;1980
15;1;8;16;1700;186428378;1976
15;1;8;12;1200;1640297839;1960
15;1;8;16;4000;1746924842;1967
15;1;8;12;788;1703990469;1988
15;1;2;10;600;1644323227;1975
15;0;2;9;2000;1674431866;1983
15;0;8;12;1000;1751529616;1990
15;1;2;12;1000;1660433146;1986
15;0;8;4;700;1767566068;1977
15;1;2;12;600;1799743723;1981
15;1;4;5;400;1736159939;1960
15;0;8;9;5000;1825973272;1990
15;0;8;12;788;167803163;1987
15;0;8;9;700;190235024;1979
15;1;8;8;900;1695147383;1978
15;0;8;12;1250;1691702247;1978
15;0;8;11;700;1762925384;1989
15;0;8;6;820;1627186117;1980
15;0;8;12;900;181416336;1976
15;1;8;7;400;1715268262;1984
15;1;8;9;788;1802350576;1997
15;1;8;11;788;1689552557;1984
15;0;8;9;600;1759131303;1997
15;0;8;9;788;1608695755;1982
15;1;8;1;800;1713282969;1968
15;0;8;8;1400;1722770107;1968
15;1;8;5;800;1658700694;1990
15;0;8;11;950;1761958103;1971
15;0;8;9;900;1782112939;1957
15;0;8;12;2500;1674712987;1975
15;0;4;12;900;1642877195;1998
15;0;8;12;1000;1666234979;1996
15;0;8;9;1500;1705677659;1977
15;0;8;12;1200;1764678219;1972
15;0;2;8;800;1789634869;1966
15;0;2;12;788;1752975645;1978
15;0;8;11;800;1716418274;1980
15;0;8;7;900;1616784573;1995
15;1;8;12;500;1696840313;1976
15;0;2;16;1100;1564525937;1993
15;1;8;11;1100;1796128611;1989
15;1;8;5;788;1630640986;1970
15;1;8;12;950;1626246124;1992
15;0;8;11;900;1620246063;1992
15;1;2;8;788;1740204712;1979
15;1;8;12;800;1589394821;1986
15;0;8;12;900;1603981315;1981
15;0;4;10;788;1692957132;1993
15;0;8;12;1250;1766130354;1962
15;0;2;12;1150;1824357832;1987
15;0;8;5;1200;1656180833;1980
15;0;8;12;1150;1698472688;1985
15;0;8;12;700;1649436971;1987
15;0;8;7;700;167431708;1990
15;0;8;12;900;1643909893;1979
15;0;8;16;2250;1731460153;1988
15;0;8;6;800;1636558616;1993
15;0;8;10;700;1663976456;1992
15;0;8;6;950;1779715925;1981
15;0;8;7;850;1677596312;1969
15;1;8;11;500;1744086102;1994
15;1;8;4;800;1596655362;1967
15;1;2;16;400;1647159867;1966
15;1;8;12;788;1775359509;1996
15;1;2;9;500;1669430666;1977
15;0;8;12;1500;1771648944;1989
15;0;8;9;300;1743876964;1987
15;1;2;13;850;1687548863;1992
15;0;2;6;1000;1797219743;1963
15;0;8;11;900;1757737149;1996
15;0;2;11;600;1734482752;1990
15;0;8;9;1100;1826923328;1968
15;1;8;9;788;1671435913;1972
15;1;8;11;788;1784004858;1992
15;1;8;12;800;185598421;1980
15;0;2;4;500;1526706701;1967
15;0;8;12;1250;1710001207;1990
15;1;8;12;850;1710725938;1997
15;0;8;12;1150;1631792858;1988
15;0;8;12;1000;1559204805;1985
15;1;8;9;900;1757304292;1977
15;0;2;9;1400;1751438853;1971
15;0;4;6;800;1728662506;2000
15;0;8;12;4000;164822911;1964
15;0;4;12;2000;1786264876;1988
15;1;8;8;350;1717649133;1994
15;0;8;12;1300;1808672548;1981
15;1;2;12;780;1695906257;1988
15;0;2;12;1100;1853059361;1996
15;1;2;9;784;1675247042;1982
15;0;8;12;700;1723790798;1983
15;1;2;16;3000;1697438804;1970
15;1;8;12;3800;1845038784;1975
15;0;2;16;7000;1808574009;1993
15;0;2;16;18000;153166008;1977
15;0;8;16;4000;1650476654;1979
15;0;8;16;12000;1704214737;1980
15;0;8;12;1250;1743228241;1973
15;0;4;16;9000;1765155452;1968
15;0;8;16;5000;191586988;1973
15;0;2;16;6500;1755990076;1974
15;1;2;16;11000;1747230496;1989
15;0;2;15;15000;1799004455;1966
15;0;8;12;847;1652151694;2001
15;0;2;12;5000;1702610771;1970
15;1;8;12;500;1751021223;1967
15;1;8;9;200;1687346513;1959
15;0;8;9;150;179515291;1964
15;0;0;12;2000;1707379552;1983
15;0;8;7;1000;1603259754;1967
15;0;8;16;1860;1705737763;1975
15;1;8;9;788;1765971587;1982
15;1;8;8;600;1672037205;1979
15;0;8;16;2000;1620207174;1981
15;0;8;12;2600;1596826691;1979
15;1;8;13;120;1871984769;2001
15;1;8;12;220;1770260126;1969
15;0;4;16;5700;1731023175;1991
15;0;2;9;5000;1575366767;1961
15;0;2;16;5000;1642025378;1968
15;0;2;15;2700;1757616882;1967
15;0;8;15;4000;1756601095;1968
15;1;8;16;2000;167575878;1980
15;1;2;16;10000;1770845375;1990
15;1;2;5;600;1586223113;1946
15;0;2;13;2600;1797759963;1994
15;0;2;9;1600;1700903674;1946
15;1;2;16;2000;1650464039;1962
15;1;2;12;788;1597426613;1977
15;1;8;14;900;157399776;1996
15;1;8;16;15781;1760496665;1963
15;1;8;9;2000;1671465368;1967
15;0;4;13;1350;1839915242;1980
15;0;8;12;2500;1732437382;1959
15;0;8;12;900;1629492685;1964
15;1;8;16;1020;1733876903;1954
15;1;8;12;70;1568411048;1979
15;1;8;12;1750;1714684085;1989
15;0;8;16;5000;1630778819;1983
15;0;8;12;1200;1716494796;1967
15;1;2;13;280;1710229172;1970
15;0;8;16;5500;1734039449;1972
15;1;4;16;4000;1636718126;1971
15;1;0;16;5500;1555880407;1971
15;0;8;12;900;1653917636;1993
15;1;2;9;500;1738978543;1964
15;1;2;12;1500;1762760314;1994
15;0;8;12;3000;1571516634;1992
15;0;4;14;2500;1565147834;1977
15;1;2;16;3152;1645380393;1969
15;1;2;12;788;1670415611;1972
15;1;8;12;800;1573412171;1976
15;0;8;12;950;1649969882;1988
15;0;8;12;900;1808979145;1997
15;1;8;9;300;1717325047;1988
15;1;8;12;450;1678286389;1991
15;0;8;12;1600;1749758138;1964
15;1;8;16;1800;1687187619;1972
15;0;8;11;840;1618239861;1979
15;0;8;12;1200;1507637843;1989
15;1;8;12;801;1686094947;1972
15;1;4;12;950;1747206006;1989
15;0;2;15;1950;164751619;1957
15;0;8;6;700;1596651079;1971
15;0;4;12;1200;1778929092;1971
15;0;8;6;800;1787151476;2001
15;0;2;1;800;153081891;1990
15;0;8;6;1300;1733282822;1966
15;1;2;8;850;1531632001;1980
15;1;8;6;250;1694938159;1979
15;1;8;9;900;1595119971;1980
15;1;2;12;0;1785322807;1976
15;0;8;7;1300;1679305047;1979
15;0;8;9;788;1756436449;2000
15;1;4;12;700;1615931092;1987
15;0;8;16;2350;1634248372;1966
15;1;8;12;788;1816680927;1985
15;1;8;9;900;179455354;1967
15;0;8;12;1250;1737729086;1970
15;0;8;12;788;191723058;1996
15;1;8;7;800;1558463676;1992
15;0;8;6;600;17248245;1987
15;1;8;12;900;1735558201;1995
15;1;8;9;500;1573197964;1987
15;1;4;12;5000;1632533673;1965
15;1;2;12;800;1732188742;1978
15;1;8;10;800;1624094389;2001
15;1;8;8;1000;1683539119;1982
15;0;8;12;1000;1721960832;1985
15;0;8;9;1200;1753440738;1995
15;0;8;12;1200;1902298148;1979
15;0;8;12;950;1644273894;1987
15;0;4;12;800;1541147372;1985
15;0;8;11;980;178487788;1995
15;0;8;12;1050;1708888073;1993
15;0;4;9;700;1800447552;1994
15;1;8;16;2300;179512302;1988
15;0;8;7;550;1680855723;1992
15;1;8;11;300;1792552612;1979
15;1;8;9;760;1564231892;1981
15;0;8;12;2400;1597905677;1989
15;1;8;12;800;1597220163;1975
15;0;8;12;2500;1768399281;1986
15;0;8;12;1200;1799084058;1992
15;1;8;12;1000;1622995437;1980
15;0;8;12;1000;1720780042;1996
15;0;8;12;1100;1819928894;1987
15;1;8;9;400;1731024944;1987
15;0;4;12;1240;1779882766;1992
15;1;8;1;200;1618843845;1979
15;1;4;9;700;1576078794;1980
15;1;8;12;800;1555412782;1992
15;1;8;9;400;1769670638;1999
15;1;4;15;1300;1764675083;1985
15;1;2;5;788;1677364438;1970
15;0;2;12;1100;181077771;1993
15;0;8;12;1200;1772338889;1987
15;1;2;15;1750;1624550318;1987
15;0;8;12;2800;1713903075;1983
15;0;2;16;2000;1784747363;1987
15;0;8;12;1250;1809758136;1981
15;0;8;12;1000;1638842914;1985
15;1;8;12;1100;1781671697;1982
15;0;8;12;1200;1762005729;1988
15;0;8;9;1400;1622753767;1973
15;1;8;14;1000;1619101919;1996
15;0;8;12;2500;1774805427;1978
15;0;8;16;2700;1597749371;1985
15;0;8;12;850;165528624;1991
15;0;2;7;850;1716224937;1997
15;0;8;10;830;1658277619;1976
15;0;8;12;900;1639309446;1962
15;1;8;9;300;1663613912;1979
15;0;2;12;1500;1869201504;1979
15;1;8;12;788;1733599468;1969
15;0;8;9;1100;1635553811;1981
15;0;2;2;1000;1478759785;1970
15;1;2;1;400;1577826888;1982
15;0;8;9;1300;1599118483;1987
15;0;8;7;1000;1631140962;1982
15;1;2;12;900;1679054161;1986
15;0;8;8;1000;1696330647;1979
15;0;2;12;1150;1696703494;1967
15;0;8;12;1500;1712130624;1965
15;0;8;4;788;1630798353;1967
15;1;8;8;800;1768177245;1972
15;1;2;12;788;1659709494;1995
15;0;8;12;910;1808516438;1977
15;0;8;9;3000;1705019908;1976
15;1;8;10;788;170903403;1985
15;1;8;12;550;1587082975;1991
15;1;8;12;800;163430785;1976
15;0;8;9;700;1584517275;1997
15;1;2;12;900;1711754886;1990
15;0;8;10;900;1524169234;1988
15;0;8;16;2950;174915908;1986
15;0;4;4;800;1750861048;1967
15;0;8;12;878;1507559034;1985
15;0;8;9;700;1654930019;1982
15;0;8;11;600;1724922846;1981
15;1;2;12;800;1708969608;1968
15;0;8;9;1170;1559924489;1972
15;0;8;6;400;1781724523;1982
15;0;8;12;1000;1787529862;1991
15;0;8;8;850;1676435335;1989
15;1;8;12;800;1708025571;1981
15;0;8;1;150;1711392434;1996
15;0;8;5;1200;1626892995;1981
15;0;8;12;890;1628614225;1988
15;0;8;9;800;1679104931;1975
15;0;8;8;700;1742244945;1996
15;0;8;9;900;1610399513;1975
15;1;8;16;788;1685783717;1965
15;1;8;1;250;1659502557;1986
15;1;8;9;788;1629713973;1992
15;0;8;9;650;1626012592;1969
15;0;2;12;850;1709592427;1988
15;1;8;9;400;1790015676;1989
15;0;8;12;950;1704527967;1995
15;0;8;11;1200;174472349;1982
15;0;8;12;850;1680604625;1997
15;1;2;10;500;1658992376;1979
15;1;8;5;800;1747138037;1970
15;0;4;12;1200;161262009;1991
15;0;8;12;1900;1768129547;1995
15;0;8;16;0;1668249458;1969
15;0;8;12;788;1679947406;1979
15;0;4;1;788;1757029075;1977
15;0;2;12;850;1823761019;1993
15;1;2;12;788;1699577116;1972
15;1;8;9;788;1785205649;1986
15;1;8;12;900;1645602205;1976
15;0;8;12;850;1884379435;1996
15;1;8;6;788;1639979457;1984
15;0;8;5;1200;1679780431;1965
15;0;4;6;1500;1601014513;1982
15;0;8;9;3000;15493615;1987
15;0;8;11;1000;1669548868;1990
15;0;2;10;985;1863225949;2003
15;0;8;6;980;1642746538;1977
15;0;8;11;1200;1651810856;1989
15;0;8;9;788;18084584;1990
15;0;8;12;1100;1673718822;1994
15;0;8;11;700;1735285316;1992
15;0;2;12;900;1550828672;1974
15;1;8;9;600;1698677533;1991
15;0;8;1;750;1551395089;1993
15;1;8;5;250;1710372834;1976
15;0;4;7;700;1714596072;1985
15;1;8;7;790;1707612741;1987
15;0;8;7;1500;1686790039;1978
15;0;8;6;700;1523876335;1992
15;0;8;5;800;1620990941;1963
15;0;8;9;500;1774488258;1992
15;0;8;6;1000;1872532761;1987
15;0;8;6;0;1691312104;1957
15;1;8;7;250;1713439067;1991
15;0;8;9;788;1614853285;1983
15;1;8;12;400;1633990863;1994
15;1;8;12;500;1634339422;1973
15;0;8;6;700;1788320421;1974
15;0;8;12;1150;1791435578;1992
15;1;6;11;500;1715939123;1975
15;0;2;1;700;1829589545;1983
15;0;8;8;850;172402893;1972
15;1;8;11;950;176121326;1975
15;0;8;5;600;1745850096;1975
15;1;8;8;300;1681849796;1981
15;1;8;4;150;1768504347;1970
15;0;8;8;788;1635443832;1986
15;0;4;8;788;1561328925;1978
15;0;8;8;200;1857414584;1976
15;1;8;12;900;1813198891;1987
15;1;8;12;400;1619203417;1985
15;0;2;12;1200;1826099891;1985
15;0;8;12;850;184138633;1969
15;0;8;9;950;1750021189;1993
15;0;4;12;1000;1804540357;1996
15;0;8;12;900;1736914944;1991
15;0;8;9;800;1697089793;1979
15;1;4;8;800;1760130338;1982
15;0;8;12;788;1620264183;1992
15;1;8;12;800;1747863959;1992
15;0;8;9;630;1731282032;1977
15;0;4;12;830;1811266628;1995
15;0;8;12;850;1564204482;1989
15;0;8;9;850;1706879624;1974
15;0;8;12;1000;1592395757;1989
15;1;8;1;480;1693940901;1999
15;1;8;8;788;1639894814;1987
15;0;8;14;900;1533496172;1992
15;0;8;12;1600;1640669961;1978
15;0;2;12;850;1878070632;1983
15;0;8;9;788;1771001045;1971
15;0;8;12;860;1666018983;1985
15;0;8;11;788;1652802064;1987
15;1;2;12;950;1859313109;1988
15;0;8;12;1300;1584832355;1979
15;0;8;12;950;1674182684;1993
15;0;8;12;550;1705530483;1992
15;0;8;6;350;1758381857;1961
15;1;8;5;500;1747712345;1967
15;0;8;6;700;1702378038;1975
15;1;8;8;500;1839419641;1982
15;0;8;12;1500;1593709769;1989
15;0;8;8;1000;1724169172;1996
15;0;8;7;788;1759735528;1970
15;0;8;9;788;1821573543;1983
15;0;8;9;500;1715601209;1992
15;0;2;11;700;1743004704;1988
15;1;8;6;500;1718583967;1964
15;1;8;10;788;1742910503;1983
15;0;2;12;2000;1646128372;1962
15;0;8;12;1800;1708615995;1975
15;0;8;12;788;1698848011;1964
15;0;8;12;700;1629279296;1988
15;1;8;12;450;1803952624;1998
15;0;8;12;2000;1723591299;1981
15;0;8;12;1850;1657180886;1983
15;0;8;5;800;171656409;1975
15;0;8;12;1400;1675814648;1992
15;1;8;5;788;1719123132;1983
15;1;8;1;250;1670743318;1972
15;0;8;12;800;1762194943;1980
15;1;8;12;990;1616296503;1980
15;0;8;12;1100;1545278572;1980
15;0;8;9;900;159687607;1993
15;0;8;5;4000;1679479069;1969
15;1;2;12;400;1640544144;1991
15;0;8;10;2000;1656244997;1996
15;1;2;13;250;1690250178;1980
15;1;2;9;480;1722867827;1982
15;1;2;6;900;1689653563;1980
15;0;2;1;1200;1695837099;1968
15;1;8;6;788;1664393543;1978
15;1;8;13;1200;1768913507;1972
15;1;8;15;788;1691582587;1983
15;0;8;4;788;1648489703;1967
15;0;2;9;2000;15055353;1983
15;0;2;8;1500;16163605;1970
15;0;0;9;350;1722341063;1973
15;0;2;2;35;1682253654;1946
15;0;2;17;1500;1642437779;1972
15;0;8;12;1300;1783794072;1967
15;0;8;9;788;1667304554;1993
15;0;8;14;1450;170269513;1993
15;0;2;6;1300;1530791873;1978
15;0;8;12;788;1764739505;1976
15;1;4;12;1200;1593266505;1978
15;1;8;9;700;1802003273;1992
15;1;8;9;750;1703489949;1982
15;0;8;12;1200;1627590489;1985
15;0;8;9;800;1744320453;1966
15;1;8;5;500;174660055;1968
15;0;8;9;1000;1675858521;1972
15;1;8;12;1000;1693028566;1997
15;1;8;9;900;1663793132;1995
15;0;4;12;900;174298127;1987
15;0;8;9;1200;1776665972;1979
15;1;2;5;600;1751179186;1959
15;1;8;12;600;1620928516;1993
15;0;8;8;500;1606048032;1992
15;0;8;12;800;1649371987;1986
15;1;4;9;500;1719901928;1966
15;0;8;12;650;1641042524;1989
15;1;8;12;2000;1667941673;1953
15;1;8;12;788;1849585831;1967
15;0;8;11;788;1783556105;1975
15;0;8;10;1000;1564756827;1994
15;0;8;6;5000;1833118886;1953
15;0;8;15;2100;1884495909;1957
15;0;4;11;3000;1698499276;1962
15;0;2;16;5000;1784692854;1961
15;0;8;9;950;1688872613;1972
15;0;2;12;1350;1812632302;1993
15;0;8;12;2000;1555669311;1972
15;0;8;1;700;1641532612;1992
15;0;4;6;700;1707780122;1979
15;0;4;5;1000;1703211065;1970
15;1;8;8;1000;1756019026;1992
15;0;8;12;788;1685032113;2001
15;1;8;12;850;1694231193;1993
15;1;8;7;850;1732198139;1992
15;0;2;1;850;1774587386;1995
15;0;8;14;788;1884688746;1989
15;1;8;12;350;1802168085;1976
15;1;8;12;380;1619676838;1990
15;0;8;5;1500;1679996948;1987
15;0;8;12;600;1811703159;1999
15;1;8;5;500;1771466353;1967
15;0;8;7;1200;1706602368;1980
15;1;8;1;40;1585992604;1966
15;1;4;1;130;1663380389;1953
15;0;8;12;1000;1764445521;1983
15;0;8;6;0;1677795425;1966
15;0;2;12;2000;1549181313;1979
15;0;8;10;1000;1840039837;1983
15;1;4;6;788;1701391258;1972
15;0;2;8;1200;1662367702;1983
15;1;2;16;788;1893870226;1992
15;1;8;12;900;1507483564;1993
15;1;8;10;400;1776718762;1998
15;0;2;4;400;1586420272;1971
15;0;8;1;400;1589760732;1984
15;0;8;2;600;1722917911;1980
15;0;8;1;500;1670944328;1997
15;1;8;1;50;1549441823;1965
15;1;8;2;0;174731793;1965
15;0;8;3;400;1707250728;1996
15;0;8;5;500;1718818167;1977
15;0;8;1;600;1786664495;1963
15;1;8;4;800;1730624152;1976
15;0;8;9;900;1776432532;1983
15;1;8;10;900;167585568;1994
15;1;2;9;788;1773437995;1975
15;1;8;16;788;1774138626;1986
15;0;8;2;1500;1672049184;1985
15;1;8;12;950;1708651521;1992
15;0;8;4;500;1583576105;1984
15;0;2;1;500;1570279167;1991
15;0;2;3;1000;1680271048;1967
15;0;8;3;650;1626832332;1992
15;0;8;12;600;1749216197;1981
15;1;4;10;1600;1774530025;1990
15;0;4;3;600;1703374076;1992
15;0;2;5;700;1784085608;1995
15;0;8;7;700;1623841223;1990
15;0;8;11;1780;1742728954;1970
15;0;8;3;700;168407358;1990
15;0;8;11;3000;1684707944;1989
15;0;8;3;200;1653448697;1981
15;0;8;2;500;1684451217;1955
15;0;8;4;300;162915462;1959
15;0;8;3;300;1688376478;1990
15;0;8;6;150;1570332285;2001
15;0;8;3;3000;1924793119;1957
15;1;8;16;1350;1664325256;1975
15;0;8;4;1000;166330963;1988
15;0;8;4;200;1629091624;1988
15;0;8;4;600;181152862;1956
15;0;8;7;700;1529699102;1977
15;0;2;12;980;1639606815;1994
15;1;8;12;788;1623071376;1997
15;0;8;3;500;1877061738;1955
15;0;8;7;980;1747092553;1996
15;0;2;12;3000;1815763479;1996
15;1;8;8;600;1732311093;1993
15;0;2;4;400;1679524558;1997
15;0;8;6;788;1763532499;1982
15;0;4;5;400;1678973501;1976
15;0;8;3;550;1673042896;1967
15;0;8;9;1200;1563528599;1980
15;0;2;16;3200;1700600504;1991
15;1;8;3;350;1491364799;1963
15;0;2;6;1400;1661824907;1967
15;1;8;11;788;1841675912;1972
15;1;8;6;600;1712897441;1970
15;0;2;12;1600;1697093735;1977
15;0;2;12;3900;1700701816;1978
15;1;8;12;1500;1755617134;1989
15;0;8;1;800;1751125034;1941
15;0;8;6;0;1697759257;1974
15;0;8;4;1576;1567697349;1981
15;0;8;11;1200;1744766876;1984
15;0;8;9;800;1688153046;2001
15;0;8;9;1650;1729068889;1993
15;1;4;6;1000;1616331367;1986
15;1;2;7;600;1614257907;1974
15;0;8;4;800;1677639256;1992
15;0;8;9;2200;1687323449;1986
15;0;8;12;2000;1762888604;1998
15;1;4;12;300;1784214269;1984
15;0;2;12;980;1582848608;1983
15;0;8;8;500;1672319493;2002
15;1;8;4;480;1731484715;1977
15;1;2;12;788;1650968856;1991
15;1;8;8;450;1827583094;1983
15;0;4;2;700;1650090668;1966
15;0;8;12;1576;1566780619;1959
15;1;8;12;788;1718774107;1985
15;0;8;12;1850;1747958874;1989
15;1;8;16;1500;1772418448;1972
15;1;8;5;500;1755920868;1968
15;0;8;9;1200;1723578615;1991
15;0;8;11;2000;157266022;1980
15;0;8;12;700;1483727738;1984
15;0;8;8;1600;1561016069;1979
15;0;8;12;2100;1558210973;1977
15;0;8;9;1000;171686874;1994
15;0;8;9;700;1704131657;1992
15;0;8;12;2300;1697230633;1973
15;0;8;12;1091;1790882173;1981
15;1;8;1;280;1842125462;1958
15;1;2;16;2000;1671435014;1955
15;0;2;16;4000;1665175003;1978
15;0;8;16;4500;1684804579;1966
15;0;2;16;5000;1652069821;1976
15;0;2;16;3000;1774090277;1997
15;1;8;16;2100;1671686401;1987
15;1;8;16;1500;1782446611;1971
15;0;2;16;14000;1706768883;1976
15;0;8;16;10000;1808141182;1975
15;0;2;16;4000;1713601968;1979
15;1;2;12;3500;1592171463;1976
15;0;2;16;13000;1726245962;1962
15;1;8;11;1000;1635631297;1943
15;1;8;15;16000;1672297293;1972
15;0;2;16;15000;1849937289;1959
15;0;8;16;7500;1698589079;1979
15;1;2;16;7888;1691456717;1979
15;0;6;16;20000;1600704043;1972
15;1;8;16;4256;1679143178;1953
15;0;8;16;13000;1721707604;1975
15;0;8;12;1500;1691683996;1968
15;1;8;16;3100;1673599057;1974
15;0;2;12;600;1798717048;1959
15;1;2;12;1000;1712903167;1982
15;0;8;6;788;1828688436;1983
15;1;8;12;1000;1773193515;1984
15;1;8;9;1000;1685556703;1979
15;1;2;16;15000;173358237;1972
15;1;8;13;4890;1848758828;1959
15;0;8;12;1200;1626565815;1987
15;0;2;16;26000;1778068193;1940
15;0;2;16;2100;175456926;1973
15;0;2;12;1200;1802369112;1967
15;0;8;16;5000;1576847278;1965
15;1;2;16;2800;1666509107;1987
15;1;8;13;1100;1763092784;1963
15;1;8;16;3500;1722655236;1967
15;1;8;12;4800;1852085166;1960
15;1;8;16;8000;1851461951;1961
15;0;2;16;5600;1672772934;1963
15;0;8;16;2500;1690039621;1991
15;1;2;16;4000;156803744;1975
15;0;8;12;13500;1837162288;1986
15;0;8;12;3000;166020713;1967
15;0;8;16;3000;1727400544;1965
15;1;8;16;4020;1659808716;1987
15;1;8;16;10300;1497387633;1962
15;1;8;16;8678;1708230419;1973
15;1;2;12;0;1749636333;1952
15;1;8;16;2000;1715325829;1963
15;1;8;7;788;1791205931;1960
15;0;4;9;900;1754154263;1979
15;0;8;1;2500;1792884034;1994
15;0;2;12;2000;1659526281;1980
15;0;8;12;5000;1784831247;1964
15;1;2;16;10000;1652264291;1968
15;0;2;16;12000;17629838;1968
15;0;8;12;10000;1764256713;1967
15;0;2;16;10000;183412326;1986
15;1;8;16;7000;1794268098;1974
15;0;2;16;12000;1801710781;1975
15;0;2;16;8000;1911840586;1964
15;0;8;16;35000;1556254276;1971
15;1;8;16;8000;1801138397;1990
15;0;2;16;2000;181980225;1965
15;0;2;16;7000;1745482416;1954
15;0;4;16;3500;169824724;1973
15;0;6;15;1000;1805055486;1980
15;1;2;16;788;1817871712;1967
15;1;2;16;2500;1631209847;1981
15;0;2;12;5000;1766294339;1960
15;0;8;13;1430;1795536263;1999
15;0;2;16;2500;181536614;1978
15;0;2;16;4800;1683097754;1983
15;0;2;16;30000;1575346643;1960
15;0;8;16;5000;1702436379;1980
15;0;2;12;1200;1654362309;1963
15;1;8;16;3000;1823755004;1975
15;0;8;16;2000;1623884253;1967
15;0;8;12;3200;1786811157;1984
15;1;8;6;700;1702096055;1975
15;0;2;12;1300;1677710391;1975
15;1;8;12;3000;1624756362;1983
15;1;8;12;650;1491663821;1991
15;1;4;16;551;1631988536;1987
15;1;4;16;500;1643944785;1990
15;0;8;12;3000;1576981494;1979
15;0;8;16;3500;1684078802;1972
15;0;2;12;3000;1617601621;1982
15;0;2;16;4100;1741187201;1962
15;1;8;12;300;1709783632;1985
15;0;8;12;788;1656179643;1997
15;0;8;12;4500;1951958896;1979
15;0;8;9;950;1780338393;1980
15;0;8;11;2500;1594257666;1976
15;0;8;12;4000;1732258041;1970
15;0;2;12;1556;1810239087;1960
15;0;2;12;14000;1716992998;1969
15;1;2;16;10000;1751056758;1972
15;0;8;12;1200;1680408417;1979
15;1;8;12;788;1686260777;1988
15;1;8;12;200;1788662347;1964
15;1;8;12;500;17530799;1993
15;0;2;12;2500;1723298744;1996
15;0;2;4;1500;1697987376;1969
15;1;2;12;1200;1603961223;1971
15;1;8;12;600;1678351796;1987
15;1;8;12;350;1744679594;1986
15;0;8;8;1000;1678710583;1953
15;0;2;12;3500;1773674622;1958
15;1;8;10;150;155311245;1991
15;0;8;12;1800;1549412596;1989
15;0;4;1;1110;177855763;1962
15;1;8;3;300;1647105858;1965
15;0;8;6;900;1715539765;1981
15;1;8;16;2000;1626767831;1991
15;0;8;12;1500;1543730593;1990
15;0;4;11;750;1615168415;1982
15;0;8;15;788;1736574954;1996
15;0;8;9;750;1819367307;1965
15;0;8;12;1350;1618096892;1981
15;0;8;7;788;1727808875;1978
15;0;2;7;1000;1679983718;1946
15;1;8;12;788;1804026834;1972
15;1;8;12;300;1731499762;1993
15;0;8;12;1400;1639864411;1985
15;0;8;12;1400;1735162706;1988
15;1;8;12;1000;1726804168;1989
15;0;8;12;1150;1843227371;1986
15;0;8;4;500;1642820595;1963
15;0;8;9;1200;1591245798;1991
15;0;2;11;1200;1748950951;1985
15;1;4;9;800;1591323083;1983
15;1;8;12;700;1729742541;1990
15;1;2;12;788;1636657607;1976
15;1;8;12;1000;1559778543;1978
15;0;8;6;850;1590332994;1973
15;0;8;12;980;1683160266;1982
15;1;8;12;850;1749579733;1977
15;0;2;8;650;1720991539;1979
15;0;4;15;788;1496173013;1973
15;0;8;12;788;1694307916;1978
15;0;8;12;4000;1726071927;1978
15;0;8;12;8000;1868623386;1972
15;0;2;14;15000;1640278162;1963
15;0;8;12;788;1690664474;1960
15;0;4;16;2500;1793703648;1974
15;0;8;5;400;1648283882;1985
15;1;8;8;788;1781132007;1984
15;1;8;12;0;1677978056;1993
15;0;8;16;10000;1671078585;1968
15;1;2;16;3500;1738323828;1963
15;0;2;16;700;1718092451;1961
15;0;2;12;16000;1636875444;1978
15;0;2;12;10000;1797202047;1964
15;1;8;6;788;1835187604;1963
15;0;2;12;1800;1648599346;1998
15;0;2;16;10000;1692019759;1982
15;1;8;16;1576;17933971;1966
15;1;4;13;1800;1654033138;1974
15;0;8;12;3500;173911865;1968
15;0;8;16;2800;175211975;1964
15;0;8;16;4500;1839689894;1990
15;0;2;15;1576;1708057557;1987
15;0;8;12;8000;18050645;1968
